table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja,木頃本郷,68 2,,
stops,stop_name,ja-Hrkt,キゴロホンゴウ,68 2,,
stops,stop_name,en,Kigoro Hongo,68 2,,
stops,stop_name,ko,기고로 혼고,68 2,,
stops,stop_name,zh-cn,木顷本乡,68 2,,
stops,stop_name,zh-tw,木頃本鄉,68 2,,
stops,stop_name,ja,北久保,69 1,,
stops,stop_name,ja-Hrkt,キタクボ,69 1,,
stops,stop_name,en,Kitakubo,69 1,,
stops,stop_name,ko,기타쿠보,69 1,,
stops,stop_name,zh-cn,北久保,69 1,,
stops,stop_name,zh-tw,北久保,69 1,,
stops,stop_name,ja,北久保,69 2,,
stops,stop_name,ja-Hrkt,キタクボ,69 2,,
stops,stop_name,en,Kitakubo,69 2,,
stops,stop_name,ko,기타쿠보,69 2,,
stops,stop_name,zh-cn,北久保,69 2,,
stops,stop_name,zh-tw,北久保,69 2,,
stops,stop_name,ja,生きがい推進センター前,7 1,,
stops,stop_name,ja-Hrkt,イキガイスイシンセン,7 1,,
stops,stop_name,en,Ikigai Suishin Center-mae,7 1,,
stops,stop_name,ko,이키가이 스이신 센터 마에,7 1,,
stops,stop_name,zh-cn,生甲斐推进中心前,7 1,,
stops,stop_name,zh-tw,生甲斐推進中心前,7 1,,
stops,stop_name,ja,北高入口,70 1,,
stops,stop_name,ja-Hrkt,キタコウイリグチ,70 1,,
stops,stop_name,en,Kitako-iriguchi(Onomichi Kita High School),70 1,,
stops,stop_name,ko,기타코 이리구치,70 1,,
stops,stop_name,zh-cn,北高入口,70 1,,
stops,stop_name,zh-tw,北高入口,70 1,,
stops,stop_name,ja,北高前,71 1,,
stops,stop_name,ja-Hrkt,キタコウマエ,71 1,,
stops,stop_name,en,Kita Ko-mae(Onomichi Kita High School),71 1,,
stops,stop_name,ko,기타 고등학교,71 1,,
stops,stop_name,zh-cn,北高前,71 1,,
stops,stop_name,zh-tw,北高前,71 1,,
stops,stop_name,ja,木梨口,72 1,,
stops,stop_name,ja-Hrkt,キナシグチ,72 1,,
stops,stop_name,en,Kinashi-guchi,72 1,,
stops,stop_name,ko,기나시 구치,72 1,,
stops,stop_name,zh-cn,木梨口,72 1,,
stops,stop_name,zh-tw,木梨口,72 1,,
stops,stop_name,ja,木梨口,72 2,,
stops,stop_name,ja-Hrkt,キナシグチ,72 2,,
stops,stop_name,en,Kinashi-guchi,72 2,,
stops,stop_name,ko,기나시 구치,72 2,,
stops,stop_name,zh-cn,木梨口,72 2,,
stops,stop_name,zh-tw,木梨口,72 2,,
stops,stop_name,ja,玉林寺下,73 1,,
stops,stop_name,ja-Hrkt,ギョクリンジシタ,73 1,,
stops,stop_name,en,Gyokurinji-shita,73 1,,
stops,stop_name,ko,교쿠린지 시타,73 1,,
stops,stop_name,zh-cn,玉林寺下,73 1,,
stops,stop_name,zh-tw,玉林寺下,73 1,,
stops,stop_name,ja,切口,74 1,,
stops,stop_name,ja-Hrkt,キレクチ,74 1,,
stops,stop_name,en,Kirekuchi,74 1,,
stops,stop_name,ko,기레구치,74 1,,
stops,stop_name,zh-cn,切口,74 1,,
stops,stop_name,zh-tw,切口,74 1,,
stops,stop_name,ja,久保,75 1,,
stops,stop_name,ja-Hrkt,クボ,75 1,,
stops,stop_name,en,Kubo,75 1,,
stops,stop_name,ko,구보,75 1,,
stops,stop_name,zh-cn,久保,75 1,,
stops,stop_name,zh-tw,久保,75 1,,
stops,stop_name,ja,久保三丁目,76 1,,
stops,stop_name,ja-Hrkt,クボサンチョウメ,76 1,,
stops,stop_name,en,Kubo-sanchome (Kubo 3),76 1,,
stops,stop_name,ko,구보 3초메,76 1,,
stops,stop_name,zh-cn,久保三丁目,76 1,,
stops,stop_name,zh-tw,久保三丁目,76 1,,
stops,stop_name,ja,久保三丁目,76 2,,
stops,stop_name,ja-Hrkt,クボサンチョウメ,76 2,,
stops,stop_name,en,Kubo-sanchome (Kubo 3),76 2,,
stops,stop_name,ko,구보 3초메,76 2,,
stops,stop_name,zh-cn,久保三丁目,76 2,,
stops,stop_name,zh-tw,久保三丁目,76 2,,
stops,stop_name,ja,みなと中学校前,77 1,,
stops,stop_name,ja-Hrkt,ミナトチュウガッコウマエ,77 1,,
stops,stop_name,en,Kubo Chu-mae (Kubo Junior High School),77 1,,
stops,stop_name,ko,구보 중학교,77 1,,
stops,stop_name,zh-cn,久保中学,77 1,,
stops,stop_name,zh-tw,久保中學,77 1,,
stops,stop_name,ja,組合会館前,78 1,,
stops,stop_name,ja-Hrkt,クミアイカイカンマエ,78 1,,
stops,stop_name,en,Kumiai Kaikan-mae (Union Hall),78 1,,
stops,stop_name,ko,구미아이 카이칸 마에,78 1,,
stops,stop_name,zh-cn,组合会馆前,78 1,,
stops,stop_name,zh-tw,組合會館前,78 1,,
stops,stop_name,ja,組合会館前,78 2,,
stops,stop_name,ja-Hrkt,クミアイカイカンマエ,78 2,,
stops,stop_name,en,Kumiai Kaikan-mae (Union Hall),78 2,,
stops,stop_name,ko,구미아이 카이칸 마에,78 2,,
stops,stop_name,zh-cn,组合会馆前,78 2,,
stops,stop_name,zh-tw,組合會館前,78 2,,
stops,stop_name,ja,グランド前,79 1,,
stops,stop_name,ja-Hrkt,グランドマエ,79 1,,
stops,stop_name,en,Ground-mae,79 1,,
stops,stop_name,ko,그라운드,79 1,,
stops,stop_name,zh-cn,运动场前,79 1,,
stops,stop_name,zh-tw,運動場前,79 1,,
stops,stop_name,ja,グランド前,79 10,,
stops,stop_name,ja-Hrkt,グランドマエ,79 10,,
stops,stop_name,en,Ground-mae,79 10,,
stops,stop_name,ko,그라운드,79 10,,
stops,stop_name,zh-cn,运动场前,79 10,,
stops,stop_name,zh-tw,運動場前,79 10,,
stops,stop_name,ja,池尻,8 1,,
stops,stop_name,ja-Hrkt,イケジリ,8 1,,
stops,stop_name,en,Ikejiri,8 1,,
stops,stop_name,ko,이케지리,8 1,,
stops,stop_name,zh-cn,池尻,8 1,,
stops,stop_name,zh-tw,池尻,8 1,,
stops,stop_name,ja,池尻,8 2,,
stops,stop_name,ja-Hrkt,イケジリ,8 2,,
stops,stop_name,en,Ikejiri,8 2,,
stops,stop_name,ko,이케지리,8 2,,
stops,stop_name,zh-cn,池尻,8 2,,
stops,stop_name,zh-tw,池尻,8 2,,
stops,stop_name,ja,彫刻公園前,80 1,,
stops,stop_name,ja-Hrkt,チョウコクコウエンマエ,80 1,,
stops,stop_name,en,Chokoku Koen-mae (Chokoku Park),80 1,,
stops,stop_name,ko,조코쿠 코엔 마에,80 1,,
stops,stop_name,zh-cn,雕刻公园前,80 1,,
stops,stop_name,zh-tw,雕刻公園前,80 1,,
stops,stop_name,ja,彫刻公園前,80 2,,
stops,stop_name,ja-Hrkt,チョウコクコウエンマエ,80 2,,
stops,stop_name,en,Chokoku Koen-mae (Chokoku Park),80 2,,
stops,stop_name,ko,조코쿠 코엔 마에,80 2,,
stops,stop_name,zh-cn,雕刻公园前,80 2,,
stops,stop_name,zh-tw,雕刻公園前,80 2,,
stops,stop_name,ja,栗原一丁目,81 1,,
stops,stop_name,ja-Hrkt,クリハライッチョウメ,81 1,,
stops,stop_name,en,Kurihara-itchome (Kurihara 1),81 1,,
stops,stop_name,ko,구리하라 1초메,81 1,,
stops,stop_name,zh-cn,栗原一丁目,81 1,,
stops,stop_name,zh-tw,栗原一丁目,81 1,,
stops,stop_name,ja,栗原一丁目,81 2,,
stops,stop_name,ja-Hrkt,クリハライッチョウメ,81 2,,
stops,stop_name,en,Kurihara-itchome (Kurihara 1),81 2,,
stops,stop_name,ko,구리하라 1초메,81 2,,
stops,stop_name,zh-cn,栗原一丁目,81 2,,
stops,stop_name,zh-tw,栗原一丁目,81 2,,
stops,stop_name,ja,栗原上,82 1,,
stops,stop_name,ja-Hrkt,クリハラカミ,82 1,,
stops,stop_name,en,Kurihara-kami,82 1,,
stops,stop_name,ko,구리하라 카미,82 1,,
stops,stop_name,zh-cn,栗原上,82 1,,
stops,stop_name,zh-tw,栗原上,82 1,,
stops,stop_name,ja,栗原上,82 2,,
stops,stop_name,ja-Hrkt,クリハラカミ,82 2,,
stops,stop_name,ja,栗原中,83 1,,
stops,stop_name,ja-Hrkt,クリハラナカ,83 1,,
stops,stop_name,en,Kurihara-naka,83 1,,
stops,stop_name,ko,구리하라 나카,83 1,,
stops,stop_name,zh-cn,栗原中,83 1,,
stops,stop_name,zh-tw,栗原中,83 1,,
stops,stop_name,ja,栗原中,83 2,,
stops,stop_name,ja-Hrkt,クリハラナカ,83 2,,
stops,stop_name,ja,栗原二丁目,84 1,,
stops,stop_name,ja-Hrkt,クリハラニチョウメ,84 1,,
stops,stop_name,en,Kurihara-nichome (Kurihara 2),84 1,,
stops,stop_name,ko,구리하라 2초메,84 1,,
stops,stop_name,zh-cn,栗原二丁目,84 1,,
stops,stop_name,zh-tw,栗原二丁目,84 1,,
stops,stop_name,ja,栗原二丁目,84 2,,
stops,stop_name,ja-Hrkt,クリハラニチョウメ,84 2,,
stops,stop_name,en,Kurihara-nichome (Kurihara 2),84 2,,
stops,stop_name,ko,구리하라 2초메,84 2,,
stops,stop_name,zh-cn,栗原二丁目,84 2,,
stops,stop_name,zh-tw,栗原二丁目,84 2,,
stops,stop_name,ja,栗原本通り,85 1,,
stops,stop_name,ja-Hrkt,クリハラホンドオリ,85 1,,
stops,stop_name,en,Kurihara Hondori,85 1,,
stops,stop_name,ko,구리하라 혼도리,85 1,,
stops,stop_name,zh-cn,栗原本通,85 1,,
stops,stop_name,zh-tw,栗原本通,85 1,,
stops,stop_name,ja,栗原本通り,85 2,,
stops,stop_name,ja-Hrkt,クリハラホンドオリ,85 2,,
stops,stop_name,en,Kurihara Hondori,85 2,,
stops,stop_name,ko,구리하라 혼도리,85 2,,
stops,stop_name,zh-cn,栗原本通,85 2,,
stops,stop_name,zh-tw,栗原本通,85 2,,
stops,stop_name,ja,高見小学校前,86 1,,
stops,stop_name,ja-Hrkt,タカミショウガッコウ,86 1,,
stops,stop_name,en,Takami Shogakko-mae (Takami Elementary School),86 1,,
stops,stop_name,ko,다카미 초등학교,86 1,,
stops,stop_name,zh-cn,高见小学前,86 1,,
stops,stop_name,zh-tw,高見小學前,86 1,,
stops,stop_name,ja,高見小学校前,86 2,,
stops,stop_name,ja-Hrkt,タカミショウガッコウ,86 2,,
stops,stop_name,en,Takami Shogakko-mae (Takami Elementary School),86 2,,
stops,stop_name,ko,다카미 초등학교,86 2,,
stops,stop_name,zh-cn,高见小学前,86 2,,
stops,stop_name,zh-tw,高見小學前,86 2,,
stops,stop_name,ja,黒瀬団地,87 1,,
stops,stop_name,ja-Hrkt,クロセダンチ,87 1,,
stops,stop_name,en,Kurose Danchi,87 1,,
stops,stop_name,ko,구로세 단치,87 1,,
stops,stop_name,zh-cn,黑濑团地,87 1,,
stops,stop_name,zh-tw,黑瀨團地,87 1,,
stops,stop_name,ja,桑田,88 1,,
stops,stop_name,ja-Hrkt,クワダ,88 1,,
stops,stop_name,en,Kuwada,88 1,,
stops,stop_name,ko,구와다,88 1,,
stops,stop_name,zh-cn,桑田,88 1,,
stops,stop_name,zh-tw,桑田,88 1,,
stops,stop_name,ja,桑田,88 2,,
stops,stop_name,ja-Hrkt,クワダ,88 2,,
stops,stop_name,en,Kuwada,88 2,,
stops,stop_name,ko,구와다,88 2,,
stops,stop_name,zh-cn,桑田,88 2,,
stops,stop_name,zh-tw,桑田,88 2,,
stops,stop_name,ja,池の浦,9 1,,
stops,stop_name,ja-Hrkt,イケノウラ,9 1,,
stops,stop_name,en,Ikenoura,9 1,,
stops,stop_name,ko,이케노우라,9 1,,
stops,stop_name,zh-cn,池之浦,9 1,,
stops,stop_name,zh-tw,池之浦,9 1,,
stops,stop_name,ja,池の浦,9 2,,
stops,stop_name,ja-Hrkt,イケノウラ,9 2,,
stops,stop_name,en,Ikenoura,9 2,,
stops,stop_name,ko,이케노우라,9 2,,
stops,stop_name,zh-cn,池之浦,9 2,,
stops,stop_name,zh-tw,池之浦,9 2,,
stops,stop_name,ja,合同庁舎前,93 1,,
stops,stop_name,ja-Hrkt,ゴウドウチョウシャマ,93 1,,
stops,stop_name,en,Godochosha-mae (Joint Government Building),93 1,,
stops,stop_name,ko,합동청사,93 1,,
stops,stop_name,zh-cn,合同政府办公楼前,93 1,,
stops,stop_name,zh-tw,合同政府辦公樓前,93 1,,
stops,stop_name,ja,弘法谷,94 1,,
stops,stop_name,ja-Hrkt,コウボウダニ,94 1,,
stops,stop_name,en,Kobodani,94 1,,
stops,stop_name,ko,고보다니,94 1,,
stops,stop_name,zh-cn,弘法谷,94 1,,
stops,stop_name,zh-tw,弘法谷,94 1,,
stops,stop_name,ja,駅前渡船,95 1,,
stops,stop_name,ja-Hrkt,エキマエトセン,95 1,,
stops,stop_name,en,Eki-mae Tosen,95 1,,
stops,stop_name,ko,에키 마에 토센,95 1,,
stops,stop_name,zh-cn,站前渡船,95 1,,
stops,stop_name,zh-tw,站前渡船,95 1,,
stops,stop_name,ja,古江口,96 1,,
stops,stop_name,ja-Hrkt,コエグチ,96 1,,
stops,stop_name,en,Koeguchi,96 1,,
stops,stop_name,ko,고에구치,96 1,,
stops,stop_name,zh-cn,古江口,96 1,,
stops,stop_name,zh-tw,古江口,96 1,,
stops,stop_name,ja,古江浜,97 1,,
stops,stop_name,ja-Hrkt,コエハマ,97 1,,
stops,stop_name,en,Koehama,97 1,,
stops,stop_name,ko,고에하마,97 1,,
stops,stop_name,zh-cn,古江浜,97 1,,
stops,stop_name,zh-tw,古江濱,97 1,,
stops,stop_name,ja,古江浜団地口,98 1,,
stops,stop_name,ja-Hrkt,コエハマダンチグチ,98 1,,
stops,stop_name,en,Koehama Danchi-guchi,98 1,,
stops,stop_name,ko,고에하마 단치,98 1,,
stops,stop_name,zh-cn,古江浜团地口,98 1,,
stops,stop_name,zh-tw,古江濱團地口,98 1,,
stops,stop_name,ja,小島,99 1,,
stops,stop_name,ja-Hrkt,コジマ,99 1,,
stops,stop_name,en,Kojima,99 1,,
stops,stop_name,ko,고지마,99 1,,
stops,stop_name,zh-cn,小岛,99 1,,
stops,stop_name,zh-tw,小島,99 1,,
